id,documents
0483fd2fcb70276134833d03807cc25d:28-29,-JzluQ5H71g 0zZJMNuyqrs 1Mzi20fIAKE 25A7iTZuz10 2wIuYIOM6Fo 36OWjGcWdgM 3RQXZ0LHQls 4Nl00hJOv1c 4cNdVS75NUI 4wrratkjJa0 5SGAxob_L1Q 60nSAx4MaHc 6w3LXr22NVw 7OG34FFQHr8 8qEyPSSEGIY 8stisDuHa-g 8vNHFqtHYMM 91V-ifotY4o BP9RRiGdO5s BcXiRaYXC1s CEs60nZ05Es COg101zdvuQ CSEugZue3kU CyJuuaYai-c DBfYuqhlMSI DMpV4ooGe1U Da1uAVPgtxQ DdcPzXOXOHw EEIA2nvfgbk EJAf-Eql-8w ETBXzrFOOfw FSXR2GQ5ODg FSb7xipuob4 FyZr0KYFy5k G1G2tpXF8mQ GP2Jt6w6l7k I3yr4fc9QH4 IMaH-U2DVYI J2e73GS7NmU JFXSewD7Q4c JSpa5G-m7Zg Jyz5GQplofk KZhYOjDr1lE L3hituCno4A LA6aUXv269k MBIKQ4AV3eU MXBJudVmT8o MZpQ6hO9prE Mb1VIE2HMO8 MdI-vjUAbyQ MoHZNej3Y1g N6PqapjxX6Y NtQD6FRelCQ O3NS4RnmGAA OZb3_-s-veI PDsDrajdkBk PF5ILc9QhOc PVqDhfWsZP0 Pf5qH6IJtl4 Qvsv6tBxpuE RLSZ7HVLqNI RTp9Lqvoj0w RWTCsQcfw8Q RxsK9iRD-fQ T9Aayy2KN4Y VUO4iG2HRNs V_l1zupFybc Vd-FY5Pjh8w WEjwLl75ZuQ WIEoDOWJpQY WnkO0D90E3o WvfsXW23ve4 X0xxs06Af6w XGVwVSiDSI4 XNCsUkdzgnc XzHtVJplNrs Yn0zSTW8q3M Z9qXx9tDTfg ZmxX4FDWWos _G6YiuioCOM _vL7tLk_ERo aNG-9UfLyAw aRMZhIADCY4 bVFgXt9ZlEE bs-qsBo2_nU bsHfPMJ87_k cCHL5E1GyD8 cIkO2VdVVwI cj84wr_pXUo dtWzYL-DQY8 encFmadHPCg fKQlyp9A1kM fU1W-v26QoA fdyCNxcZyPg gsb9M-n0xqE hG6nGXLWF_k hYgXMFX7Cl8 jAcyrIs0i4g jL3AAJrC7II jkd31p0BH0c jmjJqpVitD0 lw-AjbzGQOY mNhsFNt8_d8 mg5Rgx-3N_c neQK14jo-nA p4NcBKIhWOo pg0Ect6yLrY pt8eOLwj0wY qM4mFJzbwEg qVif264e8ng rXfuwtVy9XQ reS4NFK5NGQ s307OBVaWnQ shDUVWGzwz8 tBW-7w8fMJo thpsYRXnsMQ tt_ED7XEyJc u6jorxI_Pcg vMHkyP4kwKU vXvThB9XC9M w6qAxEJrHR4 wkbwZe3bxxw yC7JrgnaHBg yqtrVazx1_w zA8Z0IDYx4k
02ff5d1a77e383a41ac4ef751c674b5f:13-13,0yHEbVdsuQY
b62e8e9314349bf6213558e17dab1a78:32-35,nS-5gvwpfHU
f12db8617c2b3fe93283de6af34cb74b:162-163,0
f12db8617c2b3fe93283de6af34cb74b:166-166,LPwrCJFqey4 _B3PX-zX3aw dqFRrRJu470 gAMyFDT_a18 odggZtxD3-s
f12db8617c2b3fe93283de6af34cb74b:168-168,0
f12db8617c2b3fe93283de6af34cb74b:194-194,LPwrCJFqey4 _B3PX-zX3aw dqFRrRJu470 gAMyFDT_a18 odggZtxD3-s
b61bb0b58aee2f9751e58973bd802d11:251-254,0
72953879186ec1c0564cff6253950904:22-23,0
72953879186ec1c0564cff6253950904:27-28,0
72953879186ec1c0564cff6253950904:87-88,0
7ee58de0e9185c2696a23ae27a09440d:3-4,-9JihPWpMVE -ERtpoxlHko 0X9k6n_3Zzc 1IsVeCWVLYQ 5GFBd4vWOfc 6dHe7ugfX40 6ehR2d5KQkw 7jTntf2wzvE 8k8KfFJixhg ArfbKbIFqYg BFj5eKDNINk BfeZRBq_2lI DfTV-6NvPiU FCCHX9MD5-E H-UuYkCKVcQ Ibv2kQU7FIQ K9mzMPmsiuQ LpVF_25S7Tw NWnam6PjXYE OmapXNs4ShY OnlJhrKHtPw QWA0j92Be9Y RipWkcIMuwk UjgWR_cai-0 VEIlnnezoeE VHAIXHxMv20 VNiXZHopCLA XgO2arc6Cdg XyXY4zlnToE _Nz4rxvhoC8 aP8hD2rl84k bWG25e_Ya-Q eDQnqvZbWSw gAJfzllrz7g gD39FLpXpKg grdqKPA8YmA huuI2tbL4JM iJOmpFM8O2Q k5_kwkp5KOk mzTJgPADrr8 nCGfDBMNwjA oFvU6NNrdfM ololCpDgSks qe8yupj-lZU sb-ijm2E3Yg wTnzuq_J50c xtv_MZAST2k zQvkfSjMVJM zlvYLm88P_c zmilq7u2rn0
84e1afbe60c6810b1de4783ad33252b0:3-3,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
84e1afbe60c6810b1de4783ad33252b0:78-78,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
84e1afbe60c6810b1de4783ad33252b0:81-81,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
940cc2ee34acff9908d08142823f84f5:13-13,-MbyZrBHZvw FHvpFv7LD-M
611400838f74bcda2b27c2c94d279733:4-5,cNum9SpAgfI f5TE7-HNcfk
afbf96a1247a6b81607db7a042f8209c:44-44,m1fw_xz2aoI zcaLmPIEBRM
afbf96a1247a6b81607db7a042f8209c:167-167,m1fw_xz2aoI zcaLmPIEBRM
afbf96a1247a6b81607db7a042f8209c:179-179,m1fw_xz2aoI zcaLmPIEBRM
45ce0183d0542de51e0a28b442a14697:3-3,4GMoCCyWjEo 8vrPwQapU_I
45ce0183d0542de51e0a28b442a14697:62-62,4GMoCCyWjEo 8vrPwQapU_I
caf59cfb083155185f81653c18956b58:32-32,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
caf59cfb083155185f81653c18956b58:76-76,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
7ab739472598b06cae67a1b9b3fb236c:37-37,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
6685ea75d592f260818900a2fa05d1ba:32-32,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
b1bbcde0fef82872b6b4a052971c6ad4:80-80,0
b46c0fd543e58eb69719cd21e1632280:11-11,-7jUh6yOo3A Cth4F3jYn7k I_tUUaMBlFg NOTE8ykzSEw Q9CulmC8Vdw URUE7omCyVY YrNKYlLBJJ4 ZqSC5KSFsK4 cGFPL1fc1hg cgqGaHRwoOM ka_pMscXzl4
8b3737358f744355cb8095ff6f45804f:44-44,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
423ac431bb7575580c22f89b197eedb4:9-9,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
423ac431bb7575580c22f89b197eedb4:117-117,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
423ac431bb7575580c22f89b197eedb4:128-128,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
423ac431bb7575580c22f89b197eedb4:150-150,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY
5af9854e5f7d69f0828eea8a08567f5d:761-763,0
85827420a7abf8707e477aac03d50b48:24-26,0
5663150d2f72401c833ccec1e08d5fe8:25-27,0
5663150d2f72401c833ccec1e08d5fe8:353-355,0
5663150d2f72401c833ccec1e08d5fe8:357-359,0
5663150d2f72401c833ccec1e08d5fe8:402-404,0
b1ec9f996645929fcdacded88c4364cc:8-8,tn49YvoCt_0
94be466640bfb2c85eb9788093363db3:288-289,-lnkIozCMR8 1MuOHFzb1sM 1YpTLHtIXRI 2Az5Eb2AF_k 4ucyijUtAag 6zw_p_RqeFg 8ak8odE3tTE 9TV13rBt5-8 Baju9rNQ9-U Dj7rf-biBzE FBp3IAq_MUU GiaWXbVe1rg HT8_mbJzAB0 LrNZ5U1bAPw MYk6TvK7c8o MeYXqGPZYW4 MkUNATz_qVE Nz2YILkL80I OiGWds12z7A PiWJ_EhbSRU Rh7SzAp6HqY Tnsfm9NwNss UnA_7na80Zk UqCJq33mwvU Vu6KP9GfeZc Xeg0Shhjv5c Y1qCSCiHF5U YPRQgryzy3c ZOfkS2M5m_Q csyZFkZsXzQ czkafXPpGtM dYpetOfclTM ht8Ybdo3gLc iDHaT98az9E iQWmDLJOJbM kU3gAh1cmhc l5HjD4Rv-DU mNqENtfjdjY mp_fcaIcW5M xPY9QiiJACY zlGDsDoygb0
5725ff1379405065361235220cd31e16:246-247,--o8tKZbqx0 -QSV1_l6UNg -ZsfofEctQA -jH2VRC-Lm8 0pbCByKfpWY 0ud3WTsO5E8 1ZjPsfFgkS0 1_msCjAQ6XM 2mbEyjk91Y0 2wmKh6tcUsQ 32ZbtiVTJnM 341ZGy-r96o 39EmjnawQmY 3a06Q6ipTvA 4Ki3Yy8nVRk 6WAGBO3qF10 6YGyzOysCjE 78JYryayw2s 7JoIPqMlt4I 7dRGWnIbuiY 7wM8WI-uzkg 85daLB4_5wo 8CuFC9XBHO8 8jCd3IgG2XM 93z_3ChMPzI Ao20QaNegrY ApOgCfORkfo ApaCENddGtI BfGYjIZWVw0 CybGW4Guc1o FTBHrED4QgI GIlUZE3iGDM HZWMD-53vlQ Hf31shD_qMY IoUBLHtuQN8 JNPNVO1fSk4 K5nJnGTGS78 LmqkgWMe98Q LqjGO_PIc_w LvOCEGFW6-o N10LpjIRZDo O1RcWRzZK68 OOnj9oYMWqU OmQaocM9iX4 Q3zf_Gd5CvA Qh4Ob5P3HuU RSTXIiifOl4 Rg4MTWWtghs RyuEiW8faV0 SJ1_gHVMVbo Soz_h2E-hfw TXlAlQ3MAdw TvH5saQ-Lms UA0ioy2tZVw UF7FJLR84gM ULCme51Guek VeUSCVkL32s WJz1FuB_ByU X2JIAeNQiKY XlCcmIznsyU YQdfxrRuhjw YgXZrKPbGIQ Yw9n9EkeKsk _M_P4llhS-4 _ta_WLnGw7s a_ngJaB80Ms aq4k4OAQTeI b-_119V7_3o b2hrkb4FxII bmrN9eEP-pw bzwpMpmIQE8 cBD4dHaoFrU cjhsppMXVJI fA9huuru2q4 fd8zU1xtR84 fu0sp7iSXuM g96HgNv5_os hpKO3Cd8By8 hyrtb5bku_s i4DpIMB2y9k iK6_SkVpZqs iuehfdIQK7U jF6VglVIWMo jV2di5rVWdk jcCHlcoHO4Y kMyMOKU2-3w l9Xm_QPkBjU lGr30Q-6EM8 lk3xFR6qkd4 mn7vNRWdt3A n1HB7spes2M nJwUFie3RfQ nLMS8NK3OZI nVGaheHlAiE niA8YA_6WNI oR-s9Qxo3ts obe9_NvHr8c p-iZeiTGINQ pZL9gFS_DtQ q6rprAbHlVw qiPJxv9V7Vk rLDpLriNIY8 rScHVdD_VpY sYVahgpcMFU sogNFreFsXc suq4MAx6O1w tKh_cD8Pnx0 tqav2cR09O0 uOA59M6zvbw uyxfaUOndCo v9roBtF_n6U vFhN_c7Vzmo vZY-JKQx_GA wFTrBNxFhQ8 wjIOkMsqqII y2NB9kBmQu4 y448jkO_fGw y8tz64ykAa8 z0rA0xDIti8 z4-RPimtaYw z4cDNfp5vxE zKSr4AfL92k zTtgsAhxyHA zYXOav0V32A
15a3af20f6ebe14c5bd7f5fda444da6b:3-4,0
15a3af20f6ebe14c5bd7f5fda444da6b:6-7,0
1f7d4b4ffd37bae0db5cecc45f4ae976:878-879,-lnkIozCMR8 1MuOHFzb1sM 1YpTLHtIXRI 2Az5Eb2AF_k 4ucyijUtAag 6zw_p_RqeFg 8ak8odE3tTE 9TV13rBt5-8 Baju9rNQ9-U Dj7rf-biBzE FBp3IAq_MUU GiaWXbVe1rg HT8_mbJzAB0 LrNZ5U1bAPw MYk6TvK7c8o MeYXqGPZYW4 MkUNATz_qVE Nz2YILkL80I OiGWds12z7A PiWJ_EhbSRU Rh7SzAp6HqY Tnsfm9NwNss UnA_7na80Zk UqCJq33mwvU Vu6KP9GfeZc Xeg0Shhjv5c Y1qCSCiHF5U YPRQgryzy3c ZOfkS2M5m_Q csyZFkZsXzQ czkafXPpGtM dYpetOfclTM ht8Ybdo3gLc iDHaT98az9E iQWmDLJOJbM kU3gAh1cmhc l5HjD4Rv-DU mNqENtfjdjY mp_fcaIcW5M xPY9QiiJACY zlGDsDoygb0
e73e299c54145d614001ecc635c510f4:18-19,0
e1f11453df783a7ac35c166dd05d64f8:184-187,0
9979d82b0d409e158f75bd41025e8d40:261-261,GOIyt5DgB7A IrW7ycyjSDE LPVevkaRlL0 cbS8AE7Xxrc
a00e576f87443821fb485eb2d6d34fbc:208-208,GOIyt5DgB7A IrW7ycyjSDE LPVevkaRlL0 cbS8AE7Xxrc
